,Unnamed: 0,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Month.Abbr,Day.Name.Abbr,City,State,Total.Passengers,Fatality_Rate
1999,1998.0,Accident,2009-02-26,"Ridgeland, SC",United States,Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,,The pilot's failure to maintain control of the airplane during a precautionary landing. Contributing to the accident was a partial loss of engine power for undetermined reasons.,2009.0,Feb,Thu,Ridgeland, SC,2.0,50.0
2000,1999.0,Accident,2009-02-27,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's selection of unsuitable terrain for landing, which resulted in the main landing gear collapsing during taxi.",2009.0,Feb,Fri,Fairbanks, AK,1.0,0.0
2001,2000.0,Accident,2009-02-28,"Fallbrook, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's improper use of the brakes and his failure to maintain control of the airplane during landing rollout.,2009.0,Feb,Sat,Fallbrook, CA,1.0,0.0
2002,2001.0,Accident,2009-03-08,"Lumberton, MS",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Collapse of the landing gear due to worn left main landing gear components.,2009.0,Mar,Sun,Lumberton, MS,1.0,0.0
2003,2002.0,Accident,2009-03-17,"San Luis Obispo, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's inadequate compensation for the crosswinds during touchdown.,2009.0,Mar,Tue,San Luis Obispo, CA,1.0,0.0
2004,2003.0,Accident,2009-03-20,"Corona, CA",United States,Fatal,Substantial,Airplane,Piper,PA-32-300,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,The pilot did not maintain airplane control during climb due to spatial disorientation while flying in instrument meteorological conditions. Contributing to the accident was the pilot's lack of recent instrument flying experience.,2009.0,Mar,Fri,Corona, CA,2.0,100.0
2005,2004.0,Accident,2009-03-21,"Jackson, WY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during the landing roll.,2009.0,Mar,Sat,Jackson, WY,1.0,0.0
2006,2005.0,Accident,2009-03-24,"Firebaugh, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,A total loss of engine power due to fuel exhaustion as a result of the pilot's inadequate fuel planning and monitoring.,2009.0,Mar,Tue,Firebaugh, CA,1.0,0.0
2007,2006.0,Accident,2009-03-28,"San Carlos, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-235,1.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,,A total loss of engine power during the initial climb for undetermined reasons.,2009.0,Mar,Sat,San Carlos, CA,4.0,0.0
2008,2007.0,Accident,2009-04-01,"Sherwood, OR",United States,Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,"The pilotÂs continued visual flight into instrument meteorological conditions, resulting in spatial disorientation and a loss of control.",2009.0,Apr,Wed,Sherwood, OR,2.0,100.0
2009,2008.0,Accident,2009-04-04,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's selection of an unsuitable landing/takeoff area with an unfavorable wind.,2009.0,Apr,Sat,Skwentna, AK,1.0,0.0
2010,2009.0,Accident,2009-04-05,"North Little Rock, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's inadequate compensation for the wind conditions during takeoff.,2009.0,Apr,Sun,North Little Rock, AR,1.0,0.0
2011,2010.0,Accident,2009-04-11,"San Diego, CA",United States,Fatal,Destroyed,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,"The pilot's failure to maintain control during an en route cruise descent through multiple cloud layers, resulting in an in-flight breakup.",2009.0,Apr,Sat,San Diego, CA,2.0,100.0
2012,2011.0,Accident,2009-04-11,"Tampa, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,The pilot's failure to confirm that the landing gear was retracted prior to the attempted water landing.,2009.0,Apr,Sat,Tampa, FL,1.0,0.0
2013,2012.0,Accident,2009-04-13,"Dubois, WY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,The pilot's encounter with a windshear/downdraft that exceeded the climb performance capabilities of the airplane.,2009.0,Apr,Mon,Dubois, WY,2.0,0.0
2014,2013.0,Accident,2009-04-23,"Hilliard, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,A total loss of engine power due to the fatigue failure of the No. 3 cylinder attachment stud as a result of insufficient torque during installation. Contributing to the accident was the pilotÂs operation of the airplane with a known mechanical deficiency.,2009.0,Apr,Thu,Hilliard, FL,4.0,0.0
2015,2014.0,Accident,2009-04-30,"Great Barrington, MA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's improper decision to land with a tailwind.,2009.0,Apr,Thu,Great Barrington, MA,1.0,0.0
2016,2015.0,Accident,2009-05-06,"Seminole, OK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during takeoff.,2009.0,May,Wed,Seminole, OK,1.0,0.0
2017,2016.0,Accident,2009-05-10,"Globe, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,,The pilot's inadequate compensation for the crosswinds during landing.,2009.0,May,Sun,Globe, AZ,3.0,0.0
2018,2017.0,Accident,2009-05-14,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain clearance from a tree while taxiing.,2009.0,May,Thu,Kenai, AK,1.0,0.0
2019,2018.0,Accident,2009-05-15,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,"The pilot's failure to maintain directional control  during the landing roll, resulting in a ground loop and substantial damage to the airplane.",2009.0,May,Fri,Talkeetna, AK,4.0,0.0
2020,2019.0,Accident,2009-05-16,"Wasilla, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A loss of engine power due to the blockage of the carburetor air inlet by a piece of engine baffling. Contributing to the accident was a worn engine baffle, and the pilot/owner's failure to have the engine baffle replaced.",2009.0,May,Sat,Wasilla, AK,1.0,0.0
2021,2020.0,Accident,2009-05-17,"Las Cruces, NM",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control while landing in a crosswind.  Contributing to the accident was the pilot's decision to land on a runway with a prevailing crosswind.,2009.0,May,Sun,Las Cruces, NM,1.0,0.0
2022,2021.0,Accident,2009-05-20,"Glendale, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-20,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's inadequate compensation for the crosswind conditions and failure to maintain directional control on the landing roll out.,2009.0,May,Wed,Glendale, AZ,1.0,0.0
2023,2022.0,Accident,2009-05-28,"Grangeville, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain clearance from an obstacle during taxi.,2009.0,May,Thu,Grangeville, ID,1.0,0.0
2024,2023.0,Accident,2009-05-31,"Aurora, WV",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,The pilotÂs inadequate preflight planning and preparation which resulted in a low fuel condition requiring an off-airport landing.,2009.0,May,Sun,Aurora, WV,2.0,0.0
2025,2024.0,Accident,2009-05-31,"Caldwell, NJ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilotÂs failure to maintain directional control of the airplane during landing. Contributing to the accident was the pilotÂs failure to ensure that he could operate the rudder pedals without interference.,2009.0,May,Sun,Caldwell, NJ,1.0,0.0
2026,2025.0,Accident,2009-06-06,"Alamana, FL",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's selection of unsuitable terrain for landing.,2009.0,Jun,Sat,Alamana, FL,2.0,0.0
2027,2026.0,Accident,2009-06-07,"Tyonek, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's selection of unsuitable terrain for landing.,2009.0,Jun,Sun,Tyonek, AK,1.0,0.0
2028,2027.0,Accident,2009-06-14,"Hell's Canyon, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain clearance from trees.,2009.0,Jun,Sun,Hell's Canyon, OR,2.0,0.0
2029,2028.0,Accident,2009-06-18,"Dixie, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's excessive braking during the landing roll.,2009.0,Jun,Thu,Dixie, ID,2.0,0.0
2030,2029.0,Accident,2009-06-23,"Sanborn, IA",United States,Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,A loss of engine power due to fuel exhaustion as a result of the pilot's improper fuel planning and failure to refuel.,2009.0,Jun,Tue,Sanborn, IA,3.0,100.0
2031,2030.0,Accident,2009-06-26,"Lakeview, AR",United States,Fatal,Substantial,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Personal,3.0,1.0,1.0,0.0,VMC,,"The pilot's poor judgment/decision making in attempting the no-flap takeoff, his failure to comply with weight and balance limitations, and his failure to calculate the airplane's performance under exiting conditions.",2009.0,Jun,Fri,Lakeview, AR,5.0,60.0
2032,2031.0,Accident,2009-07-02,"Hibbing, MN",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot mistakenly using a closed taxiway for takeoff, which resulted in the airplane striking a construction barricade.",2009.0,Jul,Thu,Hibbing, MN,1.0,0.0
2033,2032.0,Accident,2009-07-03,"Tucson, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,2.0,Reciprocating,Personal,0.0,3.0,1.0,0.0,VMC,,The pilotÂs failure to maintain directional and lateral aircraft control during takeoff.  Contributing to the accident was the partial loss of left engine power for undetermined reasons.,2009.0,Jul,Fri,Tucson, AZ,4.0,0.0
2034,2033.0,Accident,2009-07-03,"Homer, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's excessive airspeed during approach to compensate for turbulence, resulting in a hard landing and runway overrun.",2009.0,Jul,Fri,Homer, AK,1.0,0.0
2035,2034.0,Accident,2009-07-06,"Taylor, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,The loss of engine power for undetermined reasons.,2009.0,Jul,Mon,Taylor, AZ,2.0,0.0
2036,2035.0,Accident,2009-07-13,"Porter, TX",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,The partial loss of engine power due to carburetor icing resulting in the pilot's inability to clear the wires.,2009.0,Jul,Mon,Porter, TX,2.0,0.0
2037,2036.0,Accident,2009-07-14,"Blacksburg, VA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,The pilot's failure to maintain directional control during the takeoff roll.,2009.0,Jul,Tue,Blacksburg, VA,3.0,0.0
2038,2037.0,Accident,2009-07-18,"Malvern, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain adequate airspeed during the approach to landing.,2009.0,Jul,Sat,Malvern, AR,1.0,0.0
2039,2038.0,Accident,2009-07-21,"Fort Collins, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control while landing in gusty, crosswind conditions.",2009.0,Jul,Tue,Fort Collins, CO,1.0,0.0
2040,2039.0,Accident,2009-07-23,"Metaline Falls, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs failure, during the landing roll, to identify the end of the runway and stop the airplane within the space available.",2009.0,Jul,Thu,Metaline Falls, WA,1.0,0.0
2041,2040.0,Accident,2009-08-02,"Lincoln Park, NJ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-34-200T,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilot's improper flare, which resulted in a bounced landing, and the subsequent collapse of the landing gear.",2009.0,Aug,Sun,Lincoln Park, NJ,3.0,0.0
2042,2041.0,Accident,2009-08-02,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilotÂs misjudged landing on a downsloping, short landing strip, resulting in a nose over.",2009.0,Aug,Sun,Skwentna, AK,1.0,0.0
2043,2042.0,Accident,2009-08-07,"Saint Charles, ID",United States,Fatal,Destroyed,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,The pilotÂs failure to maintain terrain clearance while maneuvering.,2009.0,Aug,Fri,Saint Charles, ID,2.0,100.0
2044,2043.0,Accident,2009-08-07,"Winchester, VA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,The pilot's inadequate preflight inspection and failure to ensure an adequate quantity of fuel was available for the flight.,2009.0,Aug,Fri,Winchester, VA,2.0,0.0
2045,2044.0,Accident,2009-08-09,"Sisters, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,The pilot's failure to maintain directional control during the landing roll.,2009.0,Aug,Sun,Sisters, OR,1.0,0.0
2046,2045.0,Accident,2009-08-09,"Gerlach, NV",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilotÂs delay in aborting the takeoff, resulting in a runway excursion.",2009.0,Aug,Sun,Gerlach, NV,3.0,0.0
2047,2046.0,Accident,2009-08-09,"Aspen, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain adequate separation behind a preceding large business jet, which resulted in an encounter with wake turbulence.",2009.0,Aug,Sun,Aspen, CO,2.0,0.0
2048,2047.0,Accident,2009-08-11,"Kamiah, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,The failure of the student pilot to maintain directional control during landing.,2009.0,Aug,Tue,Kamiah, ID,1.0,0.0
2049,2048.0,Accident,2009-08-14,"Kaktovik, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilot's selection of unsuitable terrain for takeoff, which resulted in a loss of control and collision with terrain.",2009.0,Aug,Fri,Kaktovik, AK,3.0,0.0
2050,2049.0,Accident,2009-08-16,"Washington, IA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,A loss of engine power due to carburetor icing as a result of the pilot's failure to use carburetor heat in conditions that were conducive to carburetor icing.,2009.0,Aug,Sun,Washington, IA,1.0,0.0
2051,2050.0,Accident,2009-08-18,"Mount Holly, NJ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,A loss of directional control during landing for undetermined reasons.,2009.0,Aug,Tue,Mount Holly, NJ,2.0,0.0
2052,2051.0,Accident,2009-08-21,"Tacoma, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's improper landing flare in crosswind conditions resulting in a gear leg collapse.,2009.0,Aug,Fri,Tacoma, WA,1.0,0.0
2053,2052.0,Accident,2009-08-23,"Tuskegee, AL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,The pilotÂs failure to maintain directional control during the aborted landing.,2009.0,Aug,Sun,Tuskegee, AL,1.0,0.0
2054,2053.0,Accident,2009-08-23,"Dillingham, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's decision to land on unsuitable soft, wet terrain, which resulted in a nose-over on landing.",2009.0,Aug,Sun,Dillingham, AK,2.0,0.0
2055,2054.0,Accident,2009-08-28,"Gonvick, MN",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,A loss of engine power due to carburetor icing as a result of the pilot's failure to use carburetor heat.,2009.0,Aug,Fri,Gonvick, MN,1.0,0.0
2056,2055.0,Accident,2009-08-30,"Canyonville, OR",United States,Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,"The non-instrument-rated and non-certificated pilotÂs decision to continue visual flight into instrument meteorological conditions in mountainous terrain, which resulted in controlled flight into terrain.",2009.0,Aug,Sun,Canyonville, OR,2.0,100.0
2057,2056.0,Accident,2009-09-03,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's selection of an unsuitable landing/takeoff area, resulting in a nose over during takeoff.",2009.0,Sep,Thu,Talkeetna, AK,2.0,0.0
2058,2057.0,Accident,2009-09-04,"Oroville, CA",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,A total loss of engine power for undetermined reasons.,2009.0,Sep,Fri,Oroville, CA,2.0,0.0
2059,2058.0,Accident,2009-09-05,"Tulsa, OK",United States,Fatal,Destroyed,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,IMC,,"The non-instrument-rated pilotÂs decision to attempt flight in instrument meteorological conditions, which resulted in spatial disorientation and an in-flight collision with a radio tower guy wire.",2009.0,Sep,Sat,Tulsa, OK,5.0,100.0
